E11f,E22f,nu12f,G12f,G23f,EM,num,Vf,E11,E22,NU12,G12,G23
178.5789318,21.4691127,0.265614705,2.145342923,13.62955464,18.35736026,0.42200266,0.6946,129.6472639,20.87956131,0.313375586,2.413779282,11.50022987
221.0693394,17.20006797,0.28310491,34.48482684,12.69048651,18.55587087,0.453288931,0.502,120.2176321,17.57435431,0.367856552,15.10503009,9.853377553
570.2253147,14.49629834,0.336288408,10.57835666,9.362897863,3.959492852,0.481271337,0.4027,231.9947393,7.349497677,0.422886711,2.999434684,2.930972043
439.4503005,8.419736951,0.2598708,35.53187164,5.634631404,9.384791876,0.408250595,0.7004,310.6026741,8.563361335,0.304325387,13.79267572,5.063893465
530.6224183,12.85118726,0.344112944,24.56159058,6.968332245,6.453878446,0.380814889,0.5954,318.5438271,10.47898975,0.358962551,7.743569452,4.797169833
236.4385099,10.76675446,0.295349916,38.53795424,7.520211712,1.328872641,0.329116475,0.6012,142.6767866,4.14847143,0.30881602,2.130105365,1.810132969
556.98667,21.2350106,0.218097221,17.06050208,14.17934525,19.35340427,0.423311275,0.502,289.2453037,20.64982038,0.32029382,11.84797272,10.77107633
478.5401809,11.21633227,0.30891014,33.65782748,6.354061194,3.637717407,0.322503336,0.502,242.0387541,6.978569334,0.315679552,4.292069042,3.09172747
291.303223,20.97639173,0.350074619,24.08533123,11.601172,17.17960963,0.305450209,0.4027,127.5691887,19.40895791,0.323420459,12.21273097,9.071566352
179.5172212,17.09234892,0.281217604,25.57992344,10.72533372,11.17652309,0.322619922,0.502,95.68355354,14.807763,0.301835958,10.34282952,7.404804798
194.3663978,9.371887251,0.29656874,35.62883958,5.287030209,19.39974636,0.330487507,0.7004,141.946389,10.23475914,0.306730803,21.80492982,5.535116842
294.993733,14.81240413,0.351532145,3.465939429,9.316297232,17.2480292,0.302533019,0.502,156.6763725,15.44826187,0.32713058,4.024996097,8.328090652
223.0464125,10.57157707,0.31019412,22.42375384,6.76096242,13.43039336,0.45622434,0.6012,139.4515441,11.1024395,0.368430972,12.00623408,6.120120827
376.6899596,8.673901704,0.346741408,14.19832124,6.321443462,12.97412627,0.390719447,0.502,195.5594746,9.601503644,0.368642471,8.897569488,5.728343773
318.5118729,19.80900535,0.236925221,39.31241646,11.46264624,2.941818112,0.309488189,0.6012,192.6625351,8.658039689,0.265863333,4.551638076,3.736626335
571.6562063,25.96994809,0.251728587,33.80164948,15.94887486,1.919867532,0.315155618,0.4027,231.3526912,4.656185202,0.289613553,1.925268761,1.850402497
371.1169037,22.70303237,0.355040623,13.92948929,16.55847275,9.164283121,0.443173503,0.4027,154.9226034,14.74376541,0.407682392,6.224856422,6.518344063
443.8271424,16.77392772,0.359896546,39.26478536,8.82022568,3.785366347,0.485846347,0.3035,137.3380454,6.601443418,0.447620582,2.727851155,2.409534127
273.3625058,21.07018299,0.331332631,12.51846823,12.48263478,11.59625883,0.394553516,0.6012,168.9701265,17.80301402,0.35654512,8.623256676,8.61005534
505.7308626,10.71413396,0.238315256,3.372742794,7.3799012,5.482678569,0.310743254,0.6946,352.9550672,9.244764282,0.260434767,3.060426613,5.192720374
349.5698799,14.83327514,0.396564474,4.385148505,9.819149786,1.0085252,0.369231004,0.6012,210.5636116,3.636327937,0.385663886,1.271042199,1.451581818
508.8017415,15.37742372,0.351831969,27.39373687,8.877916891,14.15406637,0.479111446,0.6012,311.5362487,15.08455654,0.402591024,13.28858997,7.446854778
451.8581127,22.58128599,0.384923968,18.77165682,15.14881747,4.999727351,0.352426269,0.3035,140.6212473,8.755041282,0.362289321,3.672332843,3.580058856
322.5388126,25.97854835,0.274168543,39.12288423,19.19622425,8.886812677,0.385292239,0.502,166.3401166,16.64656226,0.329508144,9.175736068,7.825810216
476.9750268,26.01556287,0.333130131,32.8366775,16.56637646,12.73232813,0.467154961,0.6712,324.3320275,21.88845141,0.377197495,15.01466857,10.97629596
320.1612065,11.14482825,0.274955846,15.62007529,8.074156045,6.569041982,0.367494956,0.7004,226.208994,10.0078292,0.302680563,8.231485969,5.828935763
316.7398743,25.38374551,0.256839357,25.13586702,13.54121174,10.18067597,0.410224004,0.4027,133.6320651,16.42236418,0.348456007,7.906376886,6.75231871
553.087047,21.74850062,0.324539213,28.4829653,12.29772637,8.145477313,0.469749803,0.4027,227.5934474,13.50633858,0.411273498,6.487266303,5.450465701
593.7714687,23.21228716,0.368693091,22.64089367,16.7969374,18.24394922,0.44866269,0.3035,192.9165514,20.68277864,0.424391917,10.45447846,9.604442735
261.0636811,10.15931548,0.242878519,14.45698574,7.136900951,5.080150733,0.328813249,0.6012,158.9774492,8.296125737,0.277149289,5.84298917,4.421749324
207.480452,23.13598474,0.374553749,5.033804712,14.62415548,17.87556238,0.362913818,0.502,113.057217,21.30823101,0.368757063,5.399571762,10.76470821
562.8332501,19.15394956,0.308364642,10.07172264,13.82900854,5.059379017,0.434109539,0.3035,174.3437489,8.50873282,0.395945963,3.233173361,3.396366671
532.449492,19.08354678,0.390860326,18.13418608,11.12026198,13.40714915,0.322122294,0.502,273.9664053,16.98718099,0.356628786,10.35640695,8.250693017
188.052656,11.50246925,0.307206283,8.838103727,6.49186884,7.633695687,0.371639813,0.4961,97.1395419,10.0035453,0.339674339,5.378009931,4.656692494
195.4558907,26.74198637,0.262386193,21.90654367,14.32993898,18.32803709,0.487725969,0.5837,121.7175652,24.12795044,0.356195142,13.66337339,10.91369944
288.3999493,8.866304897,0.325055713,28.01241501,6.32141146,7.847516836,0.451436708,0.6946,202.7192364,8.678629125,0.363652469,10.94461229,5.169054611
537.3445001,10.66649524,0.318436139,17.26003616,6.719672034,3.942370984,0.459606523,0.502,271.7102398,7.124532469,0.38873899,3.892828342,3.112622209
425.9109762,22.03392105,0.267259578,22.16162539,15.50760989,7.684538421,0.483271306,0.3035,134.6162623,11.98413128,0.417711747,5.04474171,4.787149568
471.0891005,11.64115308,0.394924305,30.96134108,8.203200986,13.75550841,0.343536238,0.502,243.3369716,12.18717984,0.369333048,12.52766938,6.97786016
167.7659803,23.50396276,0.380594448,29.13093487,13.93636053,13.48059738,0.431793223,0.6012,106.2369696,20.14014092,0.401012519,13.45295655,9.675588152
406.8864561,10.45115009,0.298220425,30.87616082,7.168608684,8.072047036,0.423806132,0.4961,205.9238754,9.61343675,0.361503063,7.867083757,4.936957552
528.5209614,16.20526545,0.342367019,22.27278305,10.53207952,5.318112742,0.345527044,0.3969,212.9773234,9.220855568,0.34427283,4.640116328,4.047871067
418.2966394,26.89146335,0.244006724,27.8081684,15.980323,18.15542587,0.421695805,0.4027,179.2922926,22.87019916,0.350140412,12.49235245,10.31573163
219.8083978,16.17698945,0.231181992,3.628686991,9.005800753,16.37697759,0.302368303,0.6946,157.6804421,16.20996241,0.252922291,3.903650607,8.400778662
543.9858631,28.35201159,0.322616275,20.62706818,20.18167716,17.41631307,0.379618659,0.502,281.7542272,23.96578258,0.351003462,12.41807568,12.30226782
254.5938396,15.79338006,0.344891944,14.66418422,10.96901011,5.568251347,0.370467334,0.7004,179.9857734,12.15336606,0.352554331,7.280334785,6.386428419
559.1872781,18.72186008,0.37639438,39.1338473,13.4308829,7.420436916,0.344587438,0.6012,339.1426618,13.94953968,0.363709772,9.879552688,7.187197052
215.4834612,28.83620186,0.241488595,19.50105787,21.4935425,19.94410117,0.485092519,0.6946,155.7657406,26.84267887,0.315885233,14.80504867,15.72755025
359.0567105,13.19259171,0.385621137,35.89805054,7.262426313,12.87405319,0.39844545,0.6946,253.332527,13.13844201,0.389537682,16.83371812,6.624850489
500.5797541,16.01379944,0.340009328,33.95249155,9.958639054,15.69278592,0.30053742,0.6012,307.2068312,15.94055196,0.324267931,16.64748058,8.688751489
243.4060579,16.91209423,0.268617799,19.47219687,11.97320472,15.11005819,0.399774268,0.6012,152.3616132,16.47084964,0.320922999,12.27927582,9.400485349
578.7801464,29.70506387,0.253283601,22.71563693,17.94383974,13.9150091,0.374754728,0.6012,353.5119296,23.67130001,0.301726286,12.73577852,11.41602842
239.524541,19.82333255,0.295876447,4.210529517,10.73839132,14.83402752,0.405778261,0.3035,83.02759836,17.22198088,0.37242306,4.630510936,7.33025263
525.9735033,21.434365,0.324117745,4.682333032,15.79353942,13.96001872,0.468904731,0.7004,372.5742633,19.71291437,0.367495926,4.69353156,11.45296101
508.900448,8.780468585,0.241019258,20.05012861,5.580760536,4.496556024,0.320674076,0.7004,357.781042,7.599585229,0.264883841,7.270167208,4.068852258
218.0624027,27.04006376,0.263650805,13.43673728,19.91726986,7.023846874,0.353848962,0.5954,132.676203,16.37976279,0.300144979,6.874445632,7.887595768
208.8413365,20.64388555,0.309212631,39.90350433,15.31662789,14.54066124,0.39094917,0.4027,92.78554317,17.89864754,0.358033866,11.65318978,8.981368948
190.3823752,12.1742018,0.278994845,37.78090786,8.331815687,11.44129901,0.363585957,0.4027,83.50087039,11.8957516,0.329521116,9.624897048,6.125012314
320.5288877,19.17845477,0.300745313,34.85189392,13.50658119,8.170320299,0.418747281,0.3035,102.9711455,11.94863026,0.382933684,5.821620066,5.082475772
542.5652362,15.59585036,0.248887174,15.13716206,8.570347696,5.896802262,0.435777957,0.502,275.3043561,10.54182252,0.341958784,5.298059206,4.452106559
303.3135387,9.029885409,0.252084668,6.469297214,6.575831118,13.04663057,0.334249601,0.6012,187.5550957,9.700770602,0.284852043,6.031414395,6.102887743
246.3713799,11.91924714,0.216807091,17.12642759,6.962118118,14.4460979,0.378149513,0.6012,153.8795774,12.40672191,0.281150449,11.34657293,6.483867027
191.2999437,17.06835673,0.309936632,37.95791899,11.88216337,14.36578831,0.31862837,0.3035,68.06530447,15.73866741,0.315990428,10.31380279,7.763486869
287.2282602,24.42033539,0.276095645,38.32128819,15.96428704,16.48350105,0.333254392,0.3035,98.65453545,20.07857599,0.315906712,11.49096984,9.332048008
505.4172983,13.2341548,0.253015993,22.22878481,9.54641152,11.72442615,0.485124697,0.502,259.558248,12.75540252,0.368606128,9.45919858,6.753943224
423.4812025,27.5662583,0.329694132,3.047925932,15.74070259,15.6030712,0.327433166,0.4027,179.8555947,21.53328172,0.328343657,3.698526834,9.757030218
199.0332808,21.13655912,0.247997607,11.32829281,15.52370586,14.70291549,0.31027519,0.7004,143.8079034,19.72855072,0.266655971,9.713743174,12.05094117
482.2267419,8.573793038,0.269506054,7.892388207,6.385401315,18.54430146,0.428672649,0.7004,343.3074827,9.397922016,0.317192366,7.623711909,6.402237992
172.2555461,23.56359369,0.327128653,5.219907576,15.29693887,13.13520482,0.336688916,0.4027,77.21296625,18.26477266,0.332838998,5.10354554,8.631381523
205.1097775,21.16252879,0.218492107,20.27640325,11.30694467,8.599122297,0.35758526,0.3035,68.24010615,12.77832058,0.315370488,5.918193061,5.248694274
277.4108009,29.56498656,0.275355746,20.20149322,15.93595687,0.875810833,0.476827675,0.502,139.6963758,2.802872121,0.375688767,0.982236464,0.973261976
492.0051427,18.28888605,0.271013477,4.922790749,13.42082419,14.20669586,0.45813509,0.502,254.0615162,16.87548384,0.36420004,4.907738007,8.878944056
341.2575299,22.46465167,0.290263217,17.69492776,12.18793175,7.210700852,0.304752166,0.6012,208.0396545,15.22826972,0.29604141,7.992928151,6.900849526
241.9310211,17.60780572,0.26930282,21.52333269,11.75614412,6.589317948,0.483922376,0.4027,101.3614218,10.92949866,0.397495081,5.152865225,4.575355155
227.614318,9.343175413,0.331632568,34.74173005,5.782871284,14.08171869,0.464226193,0.3911,97.59431828,10.69087655,0.412368826,10.42673391,5.374900006
273.1315662,13.12138248,0.239497726,10.78440335,7.976606516,5.80357808,0.354797871,0.4027,113.4565589,8.982606287,0.308366503,4.358274874,3.997416932
228.3565797,13.7983999,0.225916579,26.12835394,9.119938797,10.83865302,0.481041077,0.3035,76.85534377,12.29108353,0.403610792,6.953309865,5.460341488
225.4218022,26.66485624,0.276829798,32.93193737,19.94003032,11.62834678,0.480381085,0.3035,76.5146605,16.8688433,0.418603269,7.629244391,7.043536028
272.2031019,17.48726536,0.364658819,26.0643598,10.0455325,17.05638469,0.376277998,0.502,145.1400367,17.35944056,0.37044517,13.47300056,8.50558084
211.8794244,14.97281254,0.226640705,11.12789464,9.749003924,18.07084531,0.473975236,0.4027,96.11756011,15.97348471,0.37437362,8.573562234,8.019025511
389.0127738,25.90571455,0.257722721,16.00439789,17.1956427,15.21838352,0.371715598,0.6946,274.855967,23.19266972,0.292536146,12.17979726,12.73956157
298.2003373,16.30870642,0.215992449,15.89775845,10.55735748,8.952656597,0.393866857,0.6012,182.8483622,13.76762875,0.286928763,8.423269408,6.97398414
451.5605037,8.831563236,0.200767863,2.783619862,4.836130239,4.713872835,0.352736394,0.502,229.0308815,7.03925761,0.276448191,2.370659513,3.186770631
391.6470115,27.10135676,0.382894078,25.55873043,15.05600461,6.29840416,0.415122906,0.5954,235.734965,15.44845017,0.395933862,7.529324271,6.498823808
586.3658116,28.26336813,0.362636299,12.80645454,16.44690075,12.59764955,0.309016352,0.6829,404.4239274,23.24468169,0.345633414,9.93934376,11.58382927
484.8481743,25.03422705,0.373297323,37.63266795,13.92106962,8.802199838,0.366074476,0.502,247.777279,16.2822609,0.369700345,9.149048344,7.073675501
483.9182752,8.354486642,0.379875053,29.32546117,6.144946817,18.16804982,0.388800597,0.7004,344.3795077,9.161623894,0.382549146,18.70074378,6.206224808
491.6403765,17.82038175,0.294619371,18.661981,12.84064883,7.373793773,0.336186288,0.6946,343.7453621,14.41793059,0.307313907,9.521295596,7.982502674
559.8537804,19.76230358,0.360753996,18.57827872,13.12297148,19.82627445,0.308290629,0.3035,183.7246225,19.79098122,0.324213261,11.24575706,9.876589491
384.6998202,17.52599796,0.387998552,30.60305034,9.413742186,14.11758571,0.433469389,0.4027,163.3510515,16.10516965,0.415158283,10.53267262,7.061286122
558.7372731,16.93477466,0.326188568,29.77975665,10.08044637,14.81425563,0.450542264,0.4027,233.8520548,16.09302189,0.400465031,10.76791704,7.434315878
288.1844188,24.96243703,0.289407244,29.5494468,14.76025965,13.67211177,0.318013742,0.6012,178.7089108,21.05651625,0.300815515,14.37835208,10.43403486
187.5912799,27.13745196,0.354658553,33.05017612,15.45265378,4.873561582,0.423695032,0.3035,60.32838909,8.892902863,0.402742461,3.583564975,3.355319004
177.6773328,12.49842531,0.305002334,29.81354509,7.339853708,12.95078993,0.37212809,0.3969,78.3307548,12.66206881,0.345485877,10.04683112,6.088824612
337.449678,14.17162838,0.234654466,7.618741527,8.500651672,16.3424933,0.342586893,0.7004,241.2459655,14.48546487,0.266991021,7.31818415,7.984052987
486.4400086,28.06173037,0.231432531,20.46117178,17.51099634,1.815654561,0.449583997,0.4027,196.9738819,4.466855574,0.361734402,1.627359,1.613637968
361.5446962,11.87941247,0.339778067,18.36407046,6.761198269,12.50769432,0.337603857,0.3035,118.4404244,12.15358029,0.33826373,7.93315825,5.632697679
425.1223872,20.21050569,0.357191109,30.01570829,11.13849879,14.73931205,0.483046967,0.7004,302.1716179,19.05675908,0.394897524,16.4733865,9.262891581
319.514768,28.60738866,0.274357364,38.50430177,21.28339565,17.47854865,0.456743452,0.6012,199.0627237,25.02779898,0.347092936,17.36698377,13.53655174
350.7096661,21.53622395,0.299113762,12.4399548,11.88305648,12.35330244,0.337054737,0.502,182.208197,17.70089655,0.318008368,8.329745337,8.148572102
340.7613448,14.4215222,0.254711166,37.12264961,10.77953874,9.025828631,0.300852922,0.5954,206.541155,12.68912749,0.27338012,11.54520255,7.277363978
356.0444313,18.45314095,0.387030887,11.54182108,12.73757953,2.213122381,0.449185043,0.502,179.8364395,5.878856022,0.417983657,2.256732815,2.286468603
450.7135288,13.4654051,0.374010218,12.34599765,9.682817072,1.995917051,0.306021825,0.502,227.2521581,5.033824494,0.340151998,2.27869783,2.199584099
381.0913135,26.70543381,0.221937578,31.90859121,17.50080053,10.71362886,0.343237356,0.6012,233.3846929,19.99965241,0.270311929,12.40291901,9.937265108
397.8712227,29.53955258,0.315574943,37.47220506,18.48033144,12.62221832,0.417456948,0.3035,129.5452911,18.44021258,0.386535759,8.653028132,7.652560503
520.9456507,20.13994732,0.230411079,28.35800854,10.81242631,16.38929947,0.358870126,0.6946,366.854141,19.40040639,0.269642472,17.54037259,9.550887125
469.1585325,17.64169794,0.252701223,37.53010075,11.35615082,3.826098202,0.415850006,0.7004,329.7449352,11.10281791,0.301580598,6.992487111,5.143850761
269.1910896,25.51069031,0.297002588,29.89237439,13.72521335,7.114795744,0.389302892,0.502,138.6770953,14.54722261,0.342968139,7.270778922,6.04389387
535.4651487,9.258986691,0.239901822,13.46564126,5.214840553,0.741531707,0.466920052,0.6012,322.2173702,2.586195518,0.330436692,1.056727866,0.963928407
166.8222984,23.41851844,0.285099923,30.01067753,14.21542342,6.274735925,0.4404138,0.4961,85.92238167,12.95422621,0.363362586,6.28100733,5.396997407
527.4836466,26.5829714,0.356020253,28.42714001,15.94811519,19.86420486,0.32528495,0.6012,325.0450132,24.70588269,0.343763014,17.4675551,12.72400449
421.6787331,13.34965648,0.319297608,22.89578905,9.640512749,2.813464536,0.463235252,0.3035,129.9390735,4.977851131,0.419550177,2.035865897,1.907395711
270.5075129,26.20422824,0.214091832,6.73514083,16.16950178,11.0318905,0.360610053,0.502,141.2886529,18.7055783,0.287057906,5.646639472,8.641749274
360.5832538,28.18572444,0.244405634,10.26633501,17.92889067,16.72038492,0.407152637,0.6012,223.4507417,24.42372589,0.309309139,8.823461024,12.33720405
211.1343235,24.92990251,0.319863006,7.788066434,15.6290184,14.72740784,0.341139949,0.3035,74.33690674,19.01433731,0.334682397,6.556093143,8.543982785
456.7117254,24.30064247,0.397310683,10.54719335,12.95471602,5.339452231,0.470186257,0.3035,142.3309371,9.365162329,0.44806852,3.338428846,3.450237666
567.0158569,22.11137238,0.291665753,9.701387572,15.03657559,4.075695056,0.480511912,0.4027,230.7716982,8.449065171,0.404463564,3.022173709,3.250144858
306.1273657,27.71305333,0.274640092,31.23030672,20.67381317,19.47915788,0.438277675,0.502,163.3765582,24.67309156,0.356131608,15.21355514,12.93405276
509.7601158,23.64095796,0.302868657,15.31728142,12.45632657,6.097886318,0.399581737,0.5837,300.0855297,14.08085558,0.343130312,6.320700399,5.893920778
302.5241909,12.94501478,0.254947073,38.17015536,7.118910034,4.949602348,0.397388303,0.3035,95.26348997,7.502413292,0.35415739,3.731189006,3.02146995
292.7175484,27.77765097,0.2292832,26.46258352,17.13528827,6.057552267,0.328718154,0.7004,206.8342136,17.52733826,0.259073912,9.692005333,8.306148214
438.97641,16.12117961,0.318806296,26.20657756,10.97585863,11.51410507,0.372302232,0.4027,183.6531753,14.06475896,0.350759419,8.983273573,6.900369098
441.5010996,28.36872739,0.235042469,22.59384732,20.99772112,19.53626776,0.44767877,0.3969,187.0141095,24.30329338,0.363283422,12.0890826,11.78705673
480.6521021,14.22003482,0.350738687,3.097632492,7.68348391,16.20925044,0.474655212,0.502,249.359562,14.74756666,0.412449116,3.549057841,6.884735825
585.0083976,13.64247998,0.320907415,32.60640124,7.989630965,18.73256641,0.333850462,0.7004,415.3521586,14.27513144,0.324785152,20.45245569,7.814006558
352.0871525,15.25224738,0.217874072,2.576866851,8.517791822,1.33769256,0.429420163,0.3035,107.7901537,2.689321908,0.365215924,0.852105866,0.976133085
419.7696595,21.02219658,0.325418089,8.198541458,11.46277148,17.98335516,0.414685568,0.7004,299.3944827,20.45834559,0.352162626,7.828392748,10.13465828
304.3267295,9.707736559,0.306179855,25.97526841,5.934542899,15.48418114,0.330326051,0.4961,158.7789694,10.91119741,0.318347123,12.83389589,5.900117859
233.1750283,28.29056746,0.390099837,22.51243923,17.70788043,15.18839715,0.312518748,0.3969,101.7072911,21.44560199,0.343310682,10.87757183,10.0477132
222.8518444,20.56125374,0.213628842,7.653718131,14.14414164,4.618695275,0.38487396,0.6946,156.2034407,13.05502377,0.265927101,4.78966769,6.296641546
366.8231295,27.28502985,0.225182598,9.999199257,15.63639362,17.21539961,0.367944624,0.502,192.71848,23.31072186,0.296278087,8.533879226,10.91291039
219.4189316,28.12981541,0.398236782,21.77325917,18.83514555,1.542760769,0.403825153,0.4961,109.6311291,4.615098067,0.401052762,1.753124486,1.737751396
487.8665126,18.55468313,0.28475023,30.71989778,11.25749714,18.86405588,0.316570513,0.6946,344.6331623,18.60551008,0.294468144,19.84874476,10.27916267
405.9626694,9.910190106,0.237486614,38.23476546,6.860226129,7.229247879,0.409130162,0.4027,167.7991967,8.727505168,0.340009305,6.287313806,4.256123329
212.6935404,24.64066908,0.207125254,24.61573602,16.38847925,4.522283193,0.488191396,0.7004,150.3254317,14.27955335,0.29133267,7.074889948,6.312624422
267.9044538,22.58660795,0.278263224,12.87190781,16.49202168,10.0873912,0.355914547,0.502,139.5115566,16.59350794,0.316933583,7.496050724,8.24259156
518.9290025,29.47701694,0.282330168,23.30006532,21.53451253,12.233934,0.365271979,0.6012,316.8590092,22.38869268,0.315407362,11.98845856,11.60875303
197.2249215,20.01121403,0.203836497,38.78960311,11.5654691,2.381147806,0.387396477,0.6012,119.5212246,7.514090439,0.277040217,3.549203415,3.041306022
269.8458457,15.28097381,0.390831959,15.4542748,10.84140898,19.95346569,0.469978777,0.7004,194.9780886,15.88777993,0.414544346,12.79023463,9.878876667
165.0807922,13.58594353,0.330618507,23.46559589,8.115072806,2.667527983,0.350262335,0.7004,116.4217782,8.147072666,0.336503798,4.980490902,3.727901312
584.0041799,10.28852034,0.201104653,36.74584854,6.555635167,4.319011225,0.480223934,0.3035,180.2534599,6.348153276,0.395511232,3.097698015,2.551906988
377.8706993,25.65028627,0.240585858,9.372458896,16.36532806,2.110786074,0.367653019,0.6012,228.0176459,7.318062026,0.291260242,2.675091639,2.954478605
235,14,0.2,28,5.6,4.8,0.34,0.6,142.92,9.776378944,0.256,6.510933166,3.784374196
346.6344034,13.0093638,0.214874274,19.21731073,8.586513219,10.83313967,0.384050516,0.6829,240.1518227,12.57091213,0.26852006,11.44610123,7.112091605
388.4733734,8.032445369,0.292797699,39.95494939,4.308517279,19.58894783,0.45846245,0.6946,275.8160698,8.90781614,0.343391714,21.89954946,4.582092931
200.0859427,18.60330044,0.249215874,24.2264077,10.8730245,5.756361176,0.416166356,0.6887,139.591144,13.48385998,0.301187559,8.477418167,6.248832038
276.0389833,25.9196553,0.204890636,20.59807239,14.59934394,14.42133195,0.469552382,0.6887,194.5974084,22.8238435,0.287279838,13.34041635,10.92721665
162.1516974,10.37076298,0.311871005,9.170547513,7.063501868,6.34999317,0.481811466,0.7004,115.4735068,9.399985571,0.362785167,5.97440291,5.138654417
576.8740834,9.924583015,0.316836748,34.33318964,6.012099659,12.17202486,0.417893741,0.6829,397.8070606,10.25327874,0.34888192,15.49927072,5.621064985
403.6787201,25.61340425,0.219835961,32.22461312,16.34544805,13.34491328,0.387511832,0.6887,282.167806,22.14929262,0.27203346,16.35888095,11.60803876
548.2140246,18.037572,0.209844214,15.64361412,10.98399095,7.386762376,0.472606978,0.7004,386.1821768,14.60329146,0.288567938,8.436780334,7.080977441
572.6511089,22.63886505,0.360045016,23.16017068,14.2254599,8.04713752,0.489243013,0.7004,403.4957591,17.47165739,0.398752736,10.3622852,8.389289205
466.0201826,12.07776817,0.394172235,39.57659521,9.039656946,12.72382905,0.402229047,0.6887,324.9090277,12.18300473,0.396680321,17.10419493,7.733918698
301.7441628,26.06181055,0.299210254,28.91657723,16.21641151,1.595173563,0.484080794,0.6887,208.3077825,7.220750898,0.356760453,2.896496728,2.719454209
458.1872463,12.68772554,0.272871617,16.66543784,8.418228106,15.34868042,0.468466875,0.6887,320.3316007,13.07330006,0.333760421,12.14349784,7.625821601
174.2138286,18.83797153,0.375414339,21.81541285,13.91160458,10.95174078,0.410698692,0.3969,75.75046344,14.87482656,0.396694332,8.051633494,7.112088783
271.7331033,24.83697923,0.221148926,21.38357485,17.5120122,1.799679746,0.406235157,0.4027,110.5018694,4.374573685,0.331700932,1.664639824,1.646655923
